time,agentname,agentamount
56.195920,R,8015
56.195920,S,1499
56.209112,E,263
56.209112,H,0
56.209112,I,224
56.209112,R,8015
56.209112,S,1498
56.209418,E,262
56.209418,H,0
56.209418,I,225
56.209418,R,8015
56.209418,S,1498
56.217129,E,263
56.217129,H,0
56.217129,I,225
56.217129,R,8015
56.217129,S,1497
56.231553,E,262
56.231553,H,0
56.231553,I,226
56.231553,R,8015
56.231553,S,1497
56.238585,E,262
56.238585,H,0
56.238585,I,225
56.238585,R,8016
56.238585,S,1497
56.243674,E,261
56.243674,H,0
56.243674,I,226
56.243674,R,8016
56.243674,S,1497
56.255708,E,262
56.255708,H,0
56.255708,I,226
56.255708,R,8016
56.255708,S,1496
56.263370,E,262
56.263370,H,0
56.263370,I,225
56.263370,R,8017
56.263370,S,1496
56.271499,E,261
56.271499,H,0
56.271499,I,226
56.271499,R,8017
56.271499,S,1496
56.280025,E,260
56.280025,H,0
56.280025,I,227
56.280025,R,8017
56.280025,S,1496
56.282640,E,261
56.282640,H,0
56.282640,I,227
56.282640,R,8017
56.282640,S,1495
56.291576,E,262
56.291576,H,0
56.291576,I,227
56.291576,R,8017
56.291576,S,1494
56.292996,E,262
56.292996,H,0
56.292996,I,226
56.292996,R,8018
56.292996,S,1494
56.294954,E,261
56.294954,H,0
56.294954,I,227
56.294954,R,8018
56.294954,S,1494
56.306800,E,261
56.306800,H,0
56.306800,I,226
56.306800,R,8019
56.306800,S,1494
56.307940,E,260
56.307940,H,0
56.307940,I,227
56.307940,R,8019
56.307940,S,1494
56.312727,E,260
56.312727,H,0
56.312727,I,226
56.312727,R,8020
56.312727,S,1494
56.319470,E,259
56.319470,H,0
56.319470,I,227
56.319470,R,8020
56.319470,S,1494
56.321040,E,258
56.321040,H,0
56.321040,I,228
56.321040,R,8020
56.321040,S,1494
56.330421,E,257
56.330421,H,0
56.330421,I,229
56.330421,R,8020
56.330421,S,1494
56.338687,E,257
56.338687,H,0
56.338687,I,228
56.338687,R,8021
56.338687,S,1494
56.341533,E,257
56.341533,H,0
56.341533,I,227
56.341533,R,8022
56.341533,S,1494
56.343634,E,256
56.343634,H,0
56.343634,I,228
56.343634,R,8022
56.343634,S,1494
56.344306,E,257
56.344306,H,0
56.344306,I,228
56.344306,R,8022
56.344306,S,1493
56.353578,E,256
56.353578,H,0
56.353578,I,229
56.353578,R,8022
56.353578,S,1493
56.356837,E,255
56.356837,H,0
56.356837,I,230
56.356837,R,8022
56.356837,S,1493
56.378046,E,255
56.378046,H,0
56.378046,I,229
56.378046,R,8023
56.378046,S,1493
56.387353,E,254
56.387353,H,0
56.387353,I,230
56.387353,R,8023
56.387353,S,1493
56.394926,E,253
56.394926,H,0
56.394926,I,231
56.394926,R,8023
56.394926,S,1493
56.396691,E,254
56.396691,H,0
56.396691,I,231
56.396691,R,8023
56.396691,S,1492
56.401790,E,253
56.401790,H,0
56.401790,I,232
56.401790,R,8023
56.401790,S,1492
56.415384,E,252
56.415384,H,0
56.415384,I,233
56.415384,R,8023
56.415384,S,1492
56.423695,E,251
56.423695,H,0
56.423695,I,234
56.423695,R,8023
56.423695,S,1492
56.441416,E,250
56.441416,H,0
56.441416,I,235
56.441416,R,8023
56.441416,S,1492
56.441797,E,249
56.441797,H,0
56.441797,I,236
56.441797,R,8023
56.441797,S,1492
56.444743,E,250
56.444743,H,0
56.444743,I,236
56.444743,R,8023
56.444743,S,1491
56.451941,E,250
56.451941,H,0
56.451941,I,235
56.451941,R,8024
56.451941,S,1491
56.455772,E,249
56.455772,H,0
56.455772,I,236
56.455772,R,8024
56.455772,S,1491
56.459470,E,249
56.459470,H,0
56.459470,I,235
56.459470,R,8025
56.459470,S,1491
56.461602,E,250
56.461602,H,0
56.461602,I,235
56.461602,R,8025
56.461602,S,1490
56.464529,E,250
56.464529,H,0
56.464529,I,234
56.464529,R,8026
56.464529,S,1490
56.466781,E,251
56.466781,H,0
56.466781,I,234
56.466781,R,8026
56.466781,S,1489
56.467160,E,251
56.467160,H,0
56.467160,I,233
56.467160,R,8027
56.467160,S,1489
56.469942,E,250
56.469942,H,0
56.469942,I,234
56.469942,R,8027
56.469942,S,1489
56.475685,E,250
56.475685,H,0
56.475685,I,233
56.475685,R,8028
56.475685,S,1489
56.476145,E,249
56.476145,H,0
56.476145,I,234
56.476145,R,8028
56.476145,S,1489
56.479838,E,249
56.479838,H,0
56.479838,I,233
56.479838,R,8029
56.479838,S,1489
56.489303,E,249
56.489303,H,0
56.489303,I,232
56.489303,R,8030
56.489303,S,1489
56.504363,E,249
56.504363,H,0
56.504363,I,231
56.504363,R,8031
56.504363,S,1489
56.514181,E,249
56.514181,H,0
56.514181,I,230
56.514181,R,8032
56.514181,S,1489
56.519773,E,248
56.519773,H,0
56.519773,I,231
56.519773,R,8032
56.519773,S,1489
56.523761,E,248
56.523761,H,0
56.523761,I,230
56.523761,R,8033
56.523761,S,1489
56.540404,E,248
56.540404,H,0
56.540404,I,229
56.540404,R,8034
56.540404,S,1489
56.540487,E,248
56.540487,H,0
56.540487,I,228
56.540487,R,8035
56.540487,S,1489
56.541228,E,248
56.541228,H,0
56.541228,I,227
56.541228,R,8036
56.541228,S,1489
56.551301,E,248
56.551301,H,0
56.551301,I,226
56.551301,R,8037
56.551301,S,1489
56.555080,E,248
56.555080,H,0
56.555080,I,225
56.555080,R,8038
56.555080,S,1489
56.562185,E,248
56.562185,H,0
56.562185,I,224
56.562185,R,8039
56.562185,S,1489
56.578903,E,248
56.578903,H,0
56.578903,I,223
56.578903,R,8040
56.578903,S,1489
56.581074,E,247
56.581074,H,0
56.581074,I,224
56.581074,R,8040
56.581074,S,1489
56.595321,E,248
56.595321,H,0
56.595321,I,224
56.595321,R,8040
56.595321,S,1488
56.604344,E,247
56.604344,H,0
56.604344,I,225
56.604344,R,8040
56.604344,S,1488
56.614189,E,246
56.614189,H,0
56.614189,I,226
56.614189,R,8040
56.614189,S,1488
56.625633,E,247
56.625633,H,0
56.625633,I,226
56.625633,R,8040
56.625633,S,1487
56.630400,E,247
56.630400,H,0
56.630400,I,225
56.630400,R,8041
56.630400,S,1487
56.638909,E,247
56.638909,H,0
56.638909,I,224
56.638909,R,8042
56.638909,S,1487
56.642905,E,247
56.642905,H,0
56.642905,I,223
56.642905,R,8043
56.642905,S,1487
56.646210,E,246
56.646210,H,0
56.646210,I,224
56.646210,R,8043
56.646210,S,1487
56.650881,E,245
56.650881,H,0
56.650881,I,225
56.650881,R,8043
56.650881,S,1487
56.663310,E,245
56.663310,H,0
56.663310,I,224
56.663310,R,8044
56.663310,S,1487
56.670377,E,244
56.670377,H,0
56.670377,I,225
56.670377,R,8044
56.670377,S,1487
56.676763,E,243
56.676763,H,0
56.676763,I,226
56.676763,R,8044
56.676763,S,1487
56.678994,E,243
56.678994,H,0
56.678994,I,225
56.678994,R,8045
56.678994,S,1487
56.688336,E,242
56.688336,H,0
56.688336,I,226
56.688336,R,8045
56.688336,S,1487
56.688552,E,242
56.688552,H,0
56.688552,I,225
56.688552,R,8046
56.688552,S,1487
56.710275,E,242
56.710275,H,0
56.710275,I,224
56.710275,R,8047
56.710275,S,1487
56.713871,E,242
56.713871,H,0
56.713871,I,223
56.713871,R,8048
56.713871,S,1487
56.722573,E,242
56.722573,H,0
56.722573,I,222
56.722573,R,8049
56.722573,S,1487
56.727108,E,242
56.727108,H,0
56.727108,I,221
56.727108,R,8050
56.727108,S,1487
56.742827,E,243
56.742827,H,0
56.742827,I,221
56.742827,R,8050
56.742827,S,1486
56.762284,E,243
56.762284,H,0
56.762284,I,220
56.762284,R,8051
56.762284,S,1486
56.762786,E,243
56.762786,H,0
56.762786,I,219
56.762786,R,8052
56.762786,S,1486
56.769190,E,242
56.769190,H,0
56.769190,I,220
56.769190,R,8052
56.769190,S,1486
56.773720,E,242
56.773720,H,0
56.773720,I,219
56.773720,R,8053
56.773720,S,1486
56.775260,E,242
56.775260,H,0
56.775260,I,218
56.775260,R,8054
56.775260,S,1486
56.785180,E,242
56.785180,H,0
56.785180,I,217
56.785180,R,8055
56.785180,S,1486
56.802942,E,243
56.802942,H,0
56.802942,I,217
56.802942,R,8055
56.802942,S,1485
56.806053,E,244
56.806053,H,0
56.806053,I,217
56.806053,R,8055
56.806053,S,1484
56.809122,E,243
56.809122,H,0
56.809122,I,218
56.809122,R,8055
56.809122,S,1484
56.810683,E,242
56.810683,H,0
56.810683,I,219
56.810683,R,8055
56.810683,S,1484
56.810952,E,241
56.810952,H,0
56.810952,I,220
56.810952,R,8055
56.810952,S,1484
56.813963,E,240
56.813963,H,0
56.813963,I,221
56.813963,R,8055
56.813963,S,1484
56.816000,E,239
56.816000,H,0
56.816000,I,222
56.816000,R,8055
56.816000,S,1484
56.823269,E,239
56.823269,H,0
56.823269,I,221
56.823269,R,8056
56.823269,S,1484
56.833498,E,239
56.833498,H,0
56.833498,I,220
56.833498,R,8057
56.833498,S,1484
56.841139,E,239
56.841139,H,0
56.841139,I,219
56.841139,R,8058
56.841139,S,1484
56.843854,E,239
56.843854,H,0
56.843854,I,218
56.843854,R,8059
56.843854,S,1484
56.845276,E,238
56.845276,H,0
56.845276,I,219
56.845276,R,8059
56.845276,S,1484
56.846507,E,238
56.846507,H,0
56.846507,I,218
56.846507,R,8060
56.846507,S,1484
56.863563,E,238
56.863563,H,0
56.863563,I,217
56.863563,R,8061
56.863563,S,1484
56.869956,E,238
56.869956,H,0
56.869956,I,216
56.869956,R,8062
56.869956,S,1484
56.870719,E,237
56.870719,H,0
56.870719,I,217
56.870719,R,8062
56.870719,S,1484
56.880738,E,236
56.880738,H,0
56.880738,I,218
56.880738,R,8062
56.880738,S,1484
56.880958,E,235
56.880958,H,0
56.880958,I,219
56.880958,R,8062
56.880958,S,1484
56.904836,E,234
56.904836,H,0
56.904836,I,220
56.904836,R,8062
56.904836,S,1484
56.912453,E,234
56.912453,H,0
56.912453,I,219
56.912453,R,8063
56.912453,S,1484
56.929446,E,234
56.929446,H,0
56.929446,I,218
56.929446,R,8064
56.929446,S,1484
56.936140,E,233
56.936140,H,0
56.936140,I,219
56.936140,R,8064
56.936140,S,1484
56.942870,E,233
56.942870,H,0
56.942870,I,218
56.942870,R,8065
56.942870,S,1484
56.957724,E,232
56.957724,H,0
56.957724,I,219
56.957724,R,8065
56.957724,S,1484
56.964472,E,231
56.964472,H,0
56.964472,I,220
56.964472,R,8065
56.964472,S,1484
56.969537,E,231
56.969537,H,0
56.969537,I,219
56.969537,R,8066
56.969537,S,1484
56.983247,E,232
56.983247,H,0
56.983247,I,219
56.983247,R,8066
56.983247,S,1483
56.992558,E,232
56.992558,H,0
56.992558,I,218
56.992558,R,8067
56.992558,S,1483
56.994852,E,231
56.994852,H,0
56.994852,I,219
56.994852,R,8067
56.994852,S,1483
56.995254,E,230
56.995254,H,0
56.995254,I,220
56.995254,R,8067
56.995254,S,1483
57.003450,E,231
57.003450,H,0
57.003450,I,220
57.003450,R,8067
57.003450,S,1482
57.006471,E,230
57.006471,H,0
57.006471,I,221
57.006471,R,8067
57.006471,S,1482
57.013112,E,230
57.013112,H,0
57.013112,I,220
57.013112,R,8068
57.013112,S,1482
57.014561,E,230
57.014561,H,0
57.014561,I,219
57.014561,R,8069
57.014561,S,1482
57.015717,E,230
57.015717,H,0
57.015717,I,218
57.015717,R,8070
57.015717,S,1482
57.022158,E,230
57.022158,H,0
57.022158,I,217
57.022158,R,8071
57.022158,S,1482
57.022983,E,230
57.022983,H,0
57.022983,I,216
57.022983,R,8072
57.022983,S,1482
57.023210,E,229
57.023210,H,0
57.023210,I,217
57.023210,R,8072
57.023210,S,1482
57.056834,E,228
57.056834,H,0
57.056834,I,218
57.056834,R,8072
57.056834,S,1482
57.069207,E,227
57.069207,H,0
57.069207,I,219
57.069207,R,8072
57.069207,S,1482
57.075035,E,227
57.075035,H,0
57.075035,I,218
57.075035,R,8073
57.075035,S,1482
57.079026,E,227
57.079026,H,0
57.079026,I,217
57.079026,R,8074
57.079026,S,1482
57.080905,E,227
57.080905,H,0
57.080905,I,216
57.080905,R,8075
57.080905,S,1482
57.091229,E,227
57.091229,H,0
57.091229,I,215
57.091229,R,8076
57.091229,S,1482
57.095805,E,226
57.095805,H,0
57.095805,I,216
57.095805,R,8076
57.095805,S,1482
57.096157,E,226
57.096157,H,0
57.096157,I,215
57.096157,R,8077
57.096157,S,1482
57.098837,E,225
57.098837,H,0
57.098837,I,216
57.098837,R,8077
57.098837,S,1482
57.100807,E,226
57.100807,H,0
57.100807,I,216
57.100807,R,8077
57.100807,S,1481
57.105269,E,225
57.105269,H,0
57.105269,I,217
57.105269,R,8077
57.105269,S,1481
57.107062,E,224
57.107062,H,0
57.107062,I,218
57.107062,R,8077
57.107062,S,1481
57.109971,E,224
57.109971,H,0
57.109971,I,217
57.109971,R,8078
57.109971,S,1481
57.117809,E,224
57.117809,H,0
57.117809,I,216
57.117809,R,8079
57.117809,S,1481
57.118259,E,223
57.118259,H,0
57.118259,I,217
57.118259,R,8079
57.118259,S,1481
57.121151,E,222
57.121151,H,0
57.121151,I,218
57.121151,R,8079
57.121151,S,1481
57.127058,E,221
57.127058,H,0
57.127058,I,219
57.127058,R,8079
57.127058,S,1481
57.134833,E,221
57.134833,H,0
57.134833,I,218
57.134833,R,8080
57.134833,S,1481
57.140665,E,221
57.140665,H,0
57.140665,I,217
57.140665,R,8081
57.140665,S,1481
57.143303,E,221
57.143303,H,0
57.143303,I,216
57.143303,R,8082
57.143303,S,1481
57.156451,E,220
57.156451,H,0
57.156451,I,217
57.156451,R,8082
57.156451,S,1481
57.158213,E,219
57.158213,H,0
57.158213,I,218
57.158213,R,8082
57.158213,S,1481
57.161635,E,220
57.161635,H,0
57.161635,I,218
57.161635,R,8082
57.161635,S,1480
57.182572,E,220
57.182572,H,0
57.182572,I,217
57.182572,R,8083
57.182572,S,1480
57.184804,E,219
57.184804,H,0
57.184804,I,218
57.184804,R,8083
57.184804,S,1480
57.188137,E,220
57.188137,H,0
57.188137,I,218
57.188137,R,8083
57.188137,S,1479
57.199655,E,220
57.199655,H,0
57.199655,I,217
57.199655,R,8084
57.199655,S,1479
57.219348,E,221
57.219348,H,0
57.219348,I,217
57.219348,R,8084
57.219348,S,1478
57.230211,E,220
57.230211,H,0
57.230211,I,218
57.230211,R,8084
57.230211,S,1478
57.237132,E,220
57.237132,H,0
57.237132,I,217
57.237132,R,8085
57.237132,S,1478
57.244212,E,219
57.244212,H,0
57.244212,I,218
57.244212,R,8085
57.244212,S,1478
57.245516,E,219
57.245516,H,0
57.245516,I,217
57.245516,R,8086
57.245516,S,1478
57.259207,E,220
57.259207,H,0
57.259207,I,217
57.259207,R,8086
57.259207,S,1477
57.261199,E,219
57.261199,H,0
57.261199,I,218
57.261199,R,8086
57.261199,S,1477
57.261392,E,219
57.261392,H,0
57.261392,I,217
57.261392,R,8087
57.261392,S,1477
57.281883,E,219
57.281883,H,0
57.281883,I,216
57.281883,R,8088
57.281883,S,1477
57.298843,E,220
57.298843,H,0
57.298843,I,216
57.298843,R,8088
57.298843,S,1476
57.299026,E,219
57.299026,H,0
57.299026,I,217
57.299026,R,8088
57.299026,S,1476
57.300519,E,218
57.300519,H,0
57.300519,I,218
57.300519,R,8088
57.300519,S,1476
57.303370,E,218
57.303370,H,0
57.303370,I,217
57.303370,R,8089
57.303370,S,1476
57.306959,E,217
57.306959,H,0
57.306959,I,218
57.306959,R,8089
57.306959,S,1476
57.317769,E,217
57.317769,H,0
57.317769,I,217
57.317769,R,8090
57.317769,S,1476
57.334219,E,217
57.334219,H,0
57.334219,I,216
57.334219,R,8091
57.334219,S,1476
57.336853,E,217
57.336853,H,0
57.336853,I,215
57.336853,R,8092
57.336853,S,1476
57.342116,E,216
57.342116,H,0
57.342116,I,216
57.342116,R,8092
57.342116,S,1476
57.349070,E,216
57.349070,H,0
57.349070,I,215
57.349070,R,8093
57.349070,S,1476
57.361002,E,216
57.361002,H,0
57.361002,I,214
57.361002,R,8094
57.361002,S,1476
57.365177,E,215
57.365177,H,0
57.365177,I,215
57.365177,R,8094
57.365177,S,1476
57.374321,E,215
57.374321,H,0
57.374321,I,214
57.374321,R,8095
57.374321,S,1476
57.374728,E,215
57.374728,H,0
57.374728,I,213
57.374728,R,8096
57.374728,S,1476
57.376986,E,214
57.376986,H,0
57.376986,I,214
57.376986,R,8096
57.376986,S,1476
57.383009,E,215
57.383009,H,0
57.383009,I,214
57.383009,R,8096
57.383009,S,1475
57.390601,E,214
57.390601,H,0
57.390601,I,215
57.390601,R,8096
57.390601,S,1475
57.412266,E,213
57.412266,H,0
57.412266,I,216
57.412266,R,8096
57.412266,S,1475
57.416434,E,214
57.416434,H,0
57.416434,I,216
57.416434,R,8096
57.416434,S,1474
57.424681,E,214
57.424681,H,0
57.424681,I,215
57.424681,R,8097
57.424681,S,1474
57.425651,E,213
57.425651,H,0
57.425651,I,216
57.425651,R,8097
57.425651,S,1474
57.432422,E,213
57.432422,H,0
57.432422,I,215
57.432422,R,8098
57.432422,S,1474
57.434416,E,213
57.434416,H,0
57.434416,I,214
57.434416,R,8099
57.434416,S,1474
57.443084,E,212
57.443084,H,0
57.443084,I,215
57.443084,R,8099
57.443084,S,1474
57.482294,E,212
57.482294,H,0
57.482294,I,214
57.482294,R,8100
57.482294,S,1474
57.489120,E,212
57.489120,H,0
57.489120,I,213
57.489120,R,8101
57.489120,S,1474
57.525689,E,213
57.525689,H,0
57.525689,I,213
57.525689,R,8101
57.525689,S,1473
57.538158,E,213
57.538158,H,0
57.538158,I,212
57.538158,R,8102
57.538158,S,1473
57.539566,E,213
57.539566,H,0
57.539566,I,211
57.539566,R,8103
57.539566,S,1473
57.544686,E,212
57.544686,H,0
57.544686,I,212
57.544686,R,8103
57.544686,S,1473
57.551347,E,211
57.551347,H,0
57.551347,I,213
57.551347,R,8103
57.551347,S,1473
57.557892,E,212
57.557892,H,0
57.557892,I,213
57.557892,R,8103
57.557892,S,1472
57.564613,E,211
57.564613,H,0
57.564613,I,214
57.564613,R,8103
57.564613,S,1472
57.605200,E,210
57.605200,H,0
57.605200,I,215
57.605200,R,8103
57.605200,S,1472
57.610094,E,209
57.610094,H,0
57.610094,I,216
57.610094,R,8103
57.610094,S,1472
57.616551,E,208
57.616551,H,0
57.616551,I,217
57.616551,R,8103
57.616551,S,1472
57.639071,E,207
57.639071,H,0
57.639071,I,218
57.639071,R,8103
57.639071,S,1472
57.659570,E,207
57.659570,H,0
57.659570,I,217
57.659570,R,8104
57.659570,S,1472
57.660777,E,208
57.660777,H,0
57.660777,I,217
57.660777,R,8104
57.660777,S,1471
57.668545,E,207
57.668545,H,0
57.668545,I,218
57.668545,R,8104
57.668545,S,1471
57.669445,E,206
57.669445,H,0
57.669445,I,219
57.669445,R,8104
57.669445,S,1471
57.693775,E,205
57.693775,H,0
57.693775,I,220
57.693775,R,8104
57.693775,S,1471
57.699945,E,204
57.699945,H,0
57.699945,I,221
57.699945,R,8104
57.699945,S,1471
57.702411,E,204
57.702411,H,0
57.702411,I,220
57.702411,R,8105
57.702411,S,1471
57.707979,E,204
57.707979,H,0
57.707979,I,219
57.707979,R,8106
57.707979,S,1471
57.709460,E,205
57.709460,H,0
57.709460,I,219
57.709460,R,8106
57.709460,S,1470
57.711240,E,206
57.711240,H,0
57.711240,I,219
57.711240,R,8106
57.711240,S,1469
57.713895,E,206
57.713895,H,0
57.713895,I,218
57.713895,R,8107
57.713895,S,1469
57.734939,E,206
57.734939,H,0
57.734939,I,217
57.734939,R,8108
57.734939,S,1469
57.740836,E,207
57.740836,H,0
57.740836,I,217
57.740836,R,8108
57.740836,S,1468
57.742156,E,207
57.742156,H,0
57.742156,I,216
57.742156,R,8109
57.742156,S,1468
57.747997,E,206
57.747997,H,0
57.747997,I,217
57.747997,R,8109
57.747997,S,1468
57.757315,E,207
57.757315,H,0
57.757315,I,217
57.757315,R,8109
57.757315,S,1467
57.765423,E,208
57.765423,H,0
57.765423,I,217
57.765423,R,8109
57.765423,S,1466
57.778893,E,209
57.778893,H,0
57.778893,I,217
57.778893,R,8109
57.778893,S,1465
57.784774,E,209
57.784774,H,0
57.784774,I,216
57.784774,R,8110
57.784774,S,1465
57.790225,E,209
57.790225,H,0
57.790225,I,215
57.790225,R,8111
57.790225,S,1465
57.790613,E,209
57.790613,H,0
57.790613,I,214
57.790613,R,8112
57.790613,S,1465
57.791367,E,210
57.791367,H,0
57.791367,I,214
57.791367,R,8112
57.791367,S,1464
57.800718,E,210
57.800718,H,0
57.800718,I,213
57.800718,R,8113
57.800718,S,1464
57.803890,E,210
57.803890,H,0
57.803890,I,212
57.803890,R,8114
57.803890,S,1464
57.822819,E,209
57.822819,H,0
57.822819,I,213
57.822819,R,8114
57.822819,S,1464
57.834650,E,208
57.834650,H,0
57.834650,I,214
57.834650,R,8114
57.834650,S,1464
57.836045,E,207
57.836045,H,0
57.836045,I,215
57.836045,R,8114
57.836045,S,1464
57.847312,E,207
57.847312,H,0
57.847312,I,214
57.847312,R,8115
57.847312,S,1464
57.860874,E,207
57.860874,H,0
57.860874,I,213
57.860874,R,8116
57.860874,S,1464
57.863680,E,207
57.863680,H,0
57.863680,I,212
57.863680,R,8117
57.863680,S,1464
57.868376,E,206
57.868376,H,0
57.868376,I,213
57.868376,R,8117
57.868376,S,1464
57.869038,E,206
57.869038,H,0
57.869038,I,212
57.869038,R,8118
57.869038,S,1464
57.900002,E,205
57.900002,H,0
57.900002,I,213
57.900002,R,8118
57.900002,S,1464
57.901711,E,206
57.901711,H,0
57.901711,I,213
57.901711,R,8118
57.901711,S,1463
